"TOA5","0506_Kalawahine","CR1000X","5723","CR1000X.Std.08.01","CPU:HI Mesonet_0506_v02p3-0.CR1X","33478","MetData"
"TIMESTAMP","RECORD","SWin_Avg","SWout_Avg","LWin_Avg","LWout_Avg","SWnet_Avg","LWnet_Avg","Rin_Avg","Rout_Avg","Rnet_Avg","Albedo_Avg","Tsrf_Avg","Tsky_Avg","Tair_1_Avg","Tair_2_Avg","RH_1_Avg","RH_2_Avg","VP_1_Avg","VP_2_Avg","VPsat_1_Avg","VPsat_2_Avg","VPD_1_Avg","VPD_2_Avg","WS_Avg","WSrs_Avg","WDuv_Avg","WDrs_Avg","WD_StdY","WD_StdCS","P","Psl","Tsoil_Avg","SHF_Avg","SHFsrf_Avg","SM_1_Avg","SM_2_Avg","SM_3_Avg","RF_Tot"
"TS","RN","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","","°C","°C","°C","°C","%","%","kPa","kPa","kPa","kPa","kPa","kPa","m/s","m/s","degrees","degrees","degrees","degrees","kPa","kPa","°C","W/m²","W/m²","m³/m³","m³/m³","m³/m³","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Tot"
"2025-04-04 06:10:00",3113,-0.8532654,-0.04808693,415.2272,412.2297,-0.8051785,2.997444,414.3739,412.1817,2.192266,"NAN",18.85,19.38,"NAN",19.36,"NAN",94.4,"NAN",2.121,"NAN",2.246,"NAN",0.125,"NAN","NAN",0,0,0,0,"NAN","NAN",20.38479,-0.156,39.75,0.203,0.201,0.243,0
"2025-04-04 06:15:00",3114,-0.949899,-0.02433775,417.7334,413.5333,-0.9255613,4.200037,416.7835,413.509,3.274476,"NAN",19.08,19.82,"NAN",19.46,"NAN",95.5,"NAN",2.158,"NAN",2.26,"NAN",0.103,"NAN","NAN",0,0,0,0,"NAN","NAN",20.39766,-0.149,13.08,0.203,0.201,0.243,0
"2025-04-04 06:20:00",3115,-0.7700484,-0.1687932,417.9732,415.073,-0.6012552,2.900178,417.2031,414.9042,2.298923,"NAN",19.35,19.86,"NAN",19.5,"NAN",95.9,"NAN",2.173,"NAN",2.266,"NAN",0.092,"NAN","NAN",0,0,0,0,"NAN","NAN",20.33881,-0.145,-58.21,0.203,0.201,0.243,0.254
"2025-04-04 06:25:00",3116,-0.6281808,0.4820597,415.4655,414.1433,-1.11024,1.322137,414.8373,414.6254,0.211896,"NAN",19.19,19.42,"NAN",19.34,"NAN",96.1,"NAN",2.156,"NAN",2.244,"NAN",0.088,"NAN","NAN",0,0,0,0,"NAN","NAN",20.21327,-0.139,-124.1,0.202,0.201,0.243,0.254
"2025-04-04 06:30:00",3117,0.4765998,0.6932524,414.2193,413.8554,-0.2166526,0.3639467,414.6959,414.5486,0.1472941,"NAN",19.14,19.2,"NAN",19.34,"NAN",96.5,"NAN",2.164,"NAN",2.243,"NAN",0.079,"NAN","NAN",0,0,0,0,"NAN","NAN",20.15918,-0.133,-54.09,0.203,0.204,0.243,0.254
"2025-04-04 06:35:00",3118,2.067297,1.301767,413.921,414.0064,0.7655298,-0.08537404,415.9883,415.3081,0.6801558,"NAN",19.16,19.15,"NAN",19.32,"NAN",96.5,"NAN",2.163,"NAN",2.24,"NAN",0.078,"NAN","NAN",0,0,0,0,"NAN","NAN",20.13612,-0.129,-23.16,0.205,0.208,0.243,0
"2025-04-04 06:40:00",3119,2.522076,1.998618,413.1345,413.4486,0.5234582,-0.3141513,415.6566,415.4473,0.2093069,"NAN",19.06,19.01,"NAN",19.15,"NAN",96.5,"NAN",2.138,"NAN",2.217,"NAN",0.078,"NAN","NAN",0,0,0,0,"NAN","NAN",20.13921,-0.12,3.086,0.204,0.209,0.243,0
"2025-04-04 06:45:00",3120,1.744352,1.71808,412.8344,413.0665,0.02627118,-0.2321686,414.5787,414.7846,-0.2058974,"NAN",19,18.96,"NAN",19.18,"NAN",96.6,"NAN",2.145,"NAN",2.221,"NAN",0.076,"NAN","NAN",0,0,0,0,"NAN","NAN",20.14597,-0.119,6.347,0.204,0.21,0.243,0
"2025-04-04 06:50:00",3121,2.768135,1.297452,412.9443,412.8983,1.470683,0.04594004,415.7124,414.1958,1.516623,"NAN",18.97,18.98,"NAN",19.21,"NAN",96.6,"NAN",2.148,"NAN",2.225,"NAN",0.077,"NAN","NAN",0,0,0,0,"NAN","NAN",20.14951,-0.114,3.535,0.204,0.21,0.243,0
"2025-04-04 06:55:00",3122,4.493654,1.173142,412.9033,412.9758,3.320513,-0.07250519,417.3969,414.1489,3.248008,"NAN",18.98,18.97,"NAN",19.2,"NAN",96.6,"NAN",2.148,"NAN",2.224,"NAN",0.076,"NAN","NAN",0,0,0,0,"NAN","NAN",20.15195,-0.103,2.408,0.204,0.211,0.243,0
"2025-04-04 07:00:00",3123,10.82543,2.142817,412.8923,413.2709,8.682611,-0.3785778,423.7178,415.4137,8.304033,"NAN",19.03,18.97,"NAN",19.17,"NAN",96.6,"NAN",2.145,"NAN",2.22,"NAN",0.075,"NAN","NAN",0,0,0,0,"NAN","NAN",20.15099,-0.103,-1.215,0.204,0.211,0.243,0
"2025-04-04 07:05:00",3124,20.7364,4.808395,412.483,412.7299,15.928,-0.2468935,433.2195,417.5383,15.68111,0.238,18.94,18.89,"NAN",18.93,"NAN",96.2,"NAN",2.105,"NAN",2.187,"NAN",0.082,"NAN","NAN",0,0,0,0,"NAN","NAN",20.14542,-0.1,-5.386,0.204,0.211,0.243,0
"2025-04-04 07:10:00",3125,35.85168,5.685246,412.664,412.6466,30.16644,0.01742116,448.5157,418.3318,30.18386,0.16,18.92,18.93,"NAN",19.01,"NAN",96.3,"NAN",2.116,"NAN",2.198,"NAN",0.082,"NAN","NAN",0,0,0,0,"NAN","NAN",20.15369,-0.094,7.863,0.204,0.211,0.243,0
"2025-04-04 07:15:00",3126,55.25621,8.064745,412.458,413.0499,47.19147,-0.5919309,467.7142,421.1146,46.59954,0.146,18.99,18.89,"NAN",18.99,"NAN",96.1,"NAN",2.109,"NAN",2.195,"NAN",0.086,"NAN","NAN",0,0,0,0,"NAN","NAN",20.1486,-0.086,-5.082,0.204,0.211,0.243,0
"2025-04-04 07:20:00",3127,86.52504,12.05944,413.1389,413.2064,74.46559,-0.06747833,499.6639,425.2658,74.39812,0.141,19.02,19.01,"NAN",19.05,"NAN",95.9,"NAN",2.112,"NAN",2.203,"NAN",0.091,"NAN","NAN",0,0,0,0,"NAN","NAN",20.14427,-0.082,-4.538,0.204,0.211,0.243,0
"2025-04-04 07:25:00",3128,100.9878,13.63205,413.8163,413.7809,87.35577,0.03529948,514.8041,427.413,87.39108,0.135,19.12,19.13,"NAN",19.13,"NAN",95.4,"NAN",2.111,"NAN",2.214,"NAN",0.103,"NAN","NAN",0,0,0,0,"NAN","NAN",20.13557,-0.073,-8.16,0.204,0.211,0.243,0
"2025-04-04 07:30:00",3129,125.0721,15.63181,414.8538,415.0369,109.4403,-0.1830976,539.926,430.6687,109.2572,0.125,19.35,19.31,"NAN",19.22,"NAN",95.1,"NAN",2.117,"NAN",2.227,"NAN",0.11,"NAN","NAN",0,0,0,0,"NAN","NAN",20.11703,-0.068,-19.16,0.204,0.211,0.243,0
"2025-04-04 07:35:00",3130,149.2474,18.30412,415.3616,415.2583,130.9433,0.1032833,564.6089,433.5624,131.0466,0.123,19.38,19.4,"NAN",19.24,"NAN",94.8,"NAN",2.114,"NAN",2.229,"NAN",0.115,"NAN","NAN",0,0,0,0,"NAN","NAN",20.09819,-0.064,-18.45,0.204,0.211,0.243,0
"2025-04-04 07:40:00",3131,163.7691,20.32078,415.9872,415.4112,143.4483,0.5760101,579.7563,435.732,144.0243,0.124,19.41,19.51,"NAN",19.23,"NAN",94.4,"NAN",2.103,"NAN",2.228,"NAN",0.126,"NAN","NAN",0,0,0,0,"NAN","NAN",20.09614,-0.058,-1.942,0.204,0.211,0.243,0
"2025-04-04 07:45:00",3132,179.6652,21.40891,416.4973,415.5983,158.2563,0.8989658,596.1625,437.0072,159.1552,0.119,19.44,19.6,"NAN",19.28,"NAN",93.8,"NAN",2.098,"NAN",2.236,"NAN",0.138,"NAN","NAN",0,0,0,0,"NAN","NAN",20.08871,-0.056,-7.713,0.204,0.211,0.243,0
"2025-04-04 07:50:00",3133,162.1792,19.27578,416.5181,415.571,142.9034,0.9471527,578.6973,434.8468,143.8506,0.119,19.44,19.61,"NAN",19.42,"NAN",93.3,"NAN",2.103,"NAN",2.254,"NAN",0.151,"NAN","NAN",0,0,0,0,"NAN","NAN",20.10004,-0.051,11.26,0.204,0.211,0.243,0
"2025-04-04 07:55:00",3134,140.6763,17.13607,417.1217,416.3108,123.5402,0.8109084,557.798,433.4469,124.3511,0.122,19.57,19.71,"NAN",19.48,"NAN",93.4,"NAN",2.113,"NAN",2.262,"NAN",0.149,"NAN","NAN",0,0,0,0,"NAN","NAN",20.09961,-0.046,-0.564,0.204,0.211,0.243,0
"2025-04-04 08:00:00",3135,126.0568,15.52721,417.2202,416.979,110.5296,0.2412373,543.277,432.5062,110.7708,0.123,19.69,19.73,"NAN",19.5,"NAN",93.6,"NAN",2.122,"NAN",2.266,"NAN",0.144,"NAN","NAN",0,0,0,0,"NAN","NAN",20.09149,-0.038,-7.879,0.204,0.211,0.243,0
"2025-04-04 08:05:00",3136,126.2805,15.65811,416.617,416.3018,110.6224,0.3152599,542.8976,431.9599,110.9377,0.124,19.57,19.62,"NAN",19.44,"NAN",93.6,"NAN",2.113,"NAN",2.257,"NAN",0.145,"NAN","NAN",0,0,0,0,"NAN","NAN",20.08659,-0.031,-5.042,0.204,0.211,0.243,0
"2025-04-04 08:10:00",3137,109.4876,14.17173,417.0227,416.8557,95.31591,0.1670639,526.5104,431.0274,95.48298,0.13,19.67,19.69,"NAN",19.45,"NAN",93.6,"NAN",2.115,"NAN",2.258,"NAN",0.144,"NAN","NAN",0,0,0,0,"NAN","NAN",20.08948,-0.025,2.843,0.204,0.211,0.243,0
"2025-04-04 08:15:00",3138,119.5703,14.43604,417.29,417.4174,105.1342,-0.1274763,536.8603,431.8535,105.0068,0.121,19.76,19.74,"NAN",19.5,"NAN",93.7,"NAN",2.123,"NAN",2.266,"NAN",0.143,"NAN","NAN",0,0,0,0,"NAN","NAN",20.08368,-0.02,-5.816,0.204,0.211,0.243,0
"2025-04-04 08:20:00",3139,127.0548,15.06866,417.3712,417.0225,111.9862,0.3487595,544.426,432.0912,112.3349,0.119,19.69,19.76,"NAN",19.5,"NAN",93.5,"NAN",2.117,"NAN",2.265,"NAN",0.148,"NAN","NAN",0,0,0,0,"NAN","NAN",20.08913,-0.018,5.385,0.204,0.211,0.243,0
"2025-04-04 08:25:00",3140,115.7188,13.82659,417.0948,416.0663,101.8922,1.028444,532.8136,429.8929,102.9207,0.12,19.53,19.71,"NAN",19.5,"NAN",92.8,"NAN",2.102,"NAN",2.265,"NAN",0.163,"NAN","NAN",0,0,0,0,"NAN","NAN",20.10538,-0.01,16.19,0.204,0.21,0.243,0
"2025-04-04 08:30:00",3141,134.0412,16.36025,416.7779,416.4625,117.6809,0.3153655,550.8191,432.8228,117.9963,0.122,19.6,19.65,"NAN",19.57,"NAN",92.3,"NAN",2.101,"NAN",2.275,"NAN",0.174,"NAN","NAN",0,0,0,0,"NAN","NAN",20.12086,-0.006,15.35,0.204,0.21,0.243,0
"2025-04-04 08:35:00",3142,110.3279,14.68116,416.9988,416.4215,95.64671,0.5773336,527.3267,431.1027,96.22404,0.133,19.59,19.69,"NAN",19.59,"NAN",91.5,"NAN",2.085,"NAN",2.278,"NAN",0.193,"NAN","NAN",0,0,0,0,"NAN","NAN",20.12063,-0.002,-0.275,0.204,0.21,0.243,0
"2025-04-04 08:40:00",3143,82.0038,10.32309,417.4809,416.2414,71.68072,1.23954,499.4847,426.5644,72.92026,0.126,19.56,19.77,"NAN",19.67,"NAN",91.6,"NAN",2.097,"NAN",2.29,"NAN",0.193,"NAN","NAN",0,0,0,0,"NAN","NAN",20.11514,0.002,-5.259,0.205,0.21,0.243,0
"2025-04-04 08:45:00",3144,81.54716,9.595529,417.8007,416.6508,71.95164,1.149787,499.3478,426.2464,73.10142,0.117,19.63,19.83,"NAN",19.72,"NAN",92.3,"NAN",2.12,"NAN",2.297,"NAN",0.177,"NAN","NAN",0,0,0,0,"NAN","NAN",20.11459,0.006,-0.633,0.205,0.21,0.243,0
"2025-04-04 08:50:00",3145,95.90319,11.87179,417.538,416.9746,84.0314,0.5634,513.4412,428.8464,84.5948,0.124,19.69,19.78,"NAN",19.66,"NAN",92.7,"NAN",2.122,"NAN",2.289,"NAN",0.167,"NAN","NAN",0,0,0,0,"NAN","NAN",20.11862,0.011,3.965,0.205,0.21,0.243,0
"2025-04-04 08:55:00",3146,169.4122,21.3613,418.0216,418.0013,148.0509,0.02030009,587.4338,439.3626,148.0712,0.125,19.87,19.87,"NAN",19.66,"NAN",92.9,"NAN",2.125,"NAN",2.288,"NAN",0.163,"NAN","NAN",0,0,0,0,"NAN","NAN",20.10909,0.013,-9.25,0.205,0.21,0.243,0
"2025-04-04 09:00:00",3147,183.833,23.64976,419.4084,420.0759,160.1832,-0.6675641,603.2413,443.7257,159.5157,0.129,20.23,20.11,"NAN",19.75,"NAN",92.5,"NAN",2.129,"NAN",2.301,"NAN",0.172,"NAN","NAN",0,0,0,0,"NAN","NAN",20.07206,0.022,-36.84,0.204,0.21,0.243,0
"2025-04-04 09:05:00",3148,155.5443,19.90005,420.1552,419.4884,135.6443,0.6668633,575.6995,439.3884,136.3111,0.128,20.13,20.24,"NAN",19.82,"NAN",92.5,"NAN",2.138,"NAN",2.312,"NAN",0.174,"NAN","NAN",0,0,0,0,"NAN","NAN",20.03372,0.023,-38.19,0.205,0.21,0.243,0
"2025-04-04 09:10:00",3149,146.2446,18.55492,420.7424,419.6521,127.6897,1.090273,566.9869,438.207,128.7799,0.127,20.15,20.35,"NAN",19.85,"NAN",92.1,"NAN",2.132,"NAN",2.316,"NAN",0.183,"NAN","NAN",0,0,0,0,"NAN","NAN",20.02649,0.03,-7.16,0.204,0.21,0.243,0
"2025-04-04 09:15:00",3150,161.618,18.99674,421.0372,418.372,142.6213,2.665159,582.6552,437.3687,145.2864,0.12,19.93,20.4,"NAN",19.86,"NAN",90.4,"NAN",2.095,"NAN",2.317,"NAN",0.221,"NAN","NAN",0,0,0,0,"NAN","NAN",20.0402,0.03,13.61,0.204,0.21,0.243,0
"2025-04-04 09:20:00",3151,276.184,32.93888,422.2729,421.1849,243.2451,1.088078,698.4569,454.1237,244.3332,0.119,20.42,20.61,"NAN",19.99,"NAN",89.8,"NAN",2.097,"NAN",2.336,"NAN",0.239,"NAN","NAN",0,0,0,0,"NAN","NAN",20.04323,0.034,3.106,0.204,0.21,0.243,0
"2025-04-04 09:25:00",3152,211.7829,23.38778,423.1034,421.0222,188.3951,2.0812,634.8863,444.41,190.4763,0.111,20.39,20.76,"NAN",20.16,"NAN",88.3,"NAN",2.083,"NAN",2.36,"NAN",0.277,"NAN","NAN",0,0,0,0,"NAN","NAN",20.02079,0.038,-22.15,0.204,0.21,0.243,0
"2025-04-04 09:30:00",3153,207.4558,25.29948,423.3195,420.9717,182.1563,2.347839,630.7753,446.2712,184.5041,0.122,20.39,20.79,"NAN",20.19,"NAN",88.9,"NAN",2.102,"NAN",2.365,"NAN",0.263,"NAN","NAN",0,0,0,0,"NAN","NAN",20.02906,0.047,7.802,0.204,0.21,0.243,0
"2025-04-04 09:35:00",3154,224.287,27.91219,424.9581,423.5258,196.3748,1.432271,649.2452,451.438,197.8071,0.124,20.83,21.08,"NAN",20.32,"NAN",89.8,"NAN",2.139,"NAN",2.383,"NAN",0.244,"NAN","NAN",0,0,0,0,"NAN","NAN",20.0219,0.05,-6.565,0.204,0.21,0.243,0
"2025-04-04 09:40:00",3155,205.8336,25.75467,425.7537,423.6758,180.0789,2.077845,631.5872,449.4305,182.1567,0.125,20.86,21.22,"NAN",20.48,"NAN",90.1,"NAN",2.168,"NAN",2.407,"NAN",0.239,"NAN","NAN",0,0,0,0,"NAN","NAN",19.99178,0.047,-29.95,0.204,0.21,0.243,0
"2025-04-04 09:45:00",3156,231.0499,26.26152,425.1217,422.9555,204.7884,2.166219,656.1716,449.217,206.9546,0.114,20.73,21.11,"NAN",20.42,"NAN",89.4,"NAN",2.145,"NAN",2.399,"NAN",0.253,"NAN","NAN",0,0,0,0,"NAN","NAN",19.99686,0.051,5.037,0.205,0.21,0.243,0
"2025-04-04 09:50:00",3157,372.0023,41.3278,426.5902,425.1778,330.6744,1.412361,798.5925,466.5056,332.0868,0.112,21.12,21.36,"NAN",20.43,"NAN",89.1,"NAN",2.138,"NAN",2.399,"NAN",0.262,"NAN","NAN",0,0,0,0,"NAN","NAN",20.0174,0.054,20.59,0.204,0.21,0.243,0
"2025-04-04 09:55:00",3158,257.4461,29.69198,427.0193,425.9756,227.7541,1.043677,684.4654,455.6675,228.7978,0.116,21.25,21.43,"NAN",20.62,"NAN",88.4,"NAN",2.146,"NAN",2.428,"NAN",0.282,"NAN","NAN",0,0,0,0,"NAN","NAN",20.01273,0.054,-5.014,0.204,0.21,0.242,0
"2025-04-04 10:00:00",3159,205.7358,24.06767,424.7185,424.4782,181.6682,0.2403229,630.4543,448.5459,181.9085,0.117,20.99,21.04,"NAN",20.49,"NAN",88.7,"NAN",2.138,"NAN",2.409,"NAN",0.272,"NAN","NAN",0,0,0,0,"NAN","NAN",20.01537,0.062,2.926,0.205,0.21,0.243,0
"2025-04-04 10:05:00",3160,259.8806,31.33236,424.5878,424.9024,228.5482,-0.3146493,684.4684,456.2348,228.2336,0.121,21.07,21.01,"NAN",20.48,"NAN",89.3,"NAN",2.149,"NAN",2.408,"NAN",0.258,"NAN","NAN",0,0,0,0,"NAN","NAN",20.04783,0.061,32.24,0.205,0.21,0.242,0
"2025-04-04 10:10:00",3161,159.6588,19.2204,424.5876,423.1023,140.4384,1.485336,584.2464,442.3227,141.9237,0.12,20.76,21.01,"NAN",20.55,"NAN",88.4,"NAN",2.136,"NAN",2.417,"NAN",0.281,"NAN","NAN",0,0,0,0,"NAN","NAN",20.06187,0.063,14.05,0.205,0.21,0.242,0
"2025-04-04 10:15:00",3162,407.7869,45.50893,425.7173,425.5699,362.278,0.1473474,833.5042,471.0789,362.4253,0.111,21.18,21.21,"NAN",20.46,"NAN",89.5,"NAN",2.153,"NAN",2.405,"NAN",0.252,"NAN","NAN",0,0,0,0,"NAN","NAN",20.10643,0.066,44.36,0.205,0.209,0.242,0
"2025-04-04 10:20:00",3163,566.4476,61.57113,429.966,433.0005,504.8765,-3.034505,996.4136,494.5717,501.842,0.108,22.46,21.94,"NAN",20.86,"NAN",88.3,"NAN",2.176,"NAN",2.464,"NAN",0.289,"NAN","NAN",0,0,0,0,"NAN","NAN",20.06498,0.069,-40.76,0.205,0.209,0.242,0
"2025-04-04 10:25:00",3164,270.2791,29.68083,430.4274,426.2391,240.5983,4.188223,700.7065,455.92,244.7865,0.11,21.3,22.02,"NAN",21.1,"NAN",84.9,"NAN",2.124,"NAN",2.501,"NAN",0.377,"NAN","NAN",0,0,0,0,"NAN","NAN",20.01517,0.07,-49.74,0.205,0.209,0.242,0
"2025-04-04 10:30:00",3165,216.5419,24.36083,430.3022,427.5258,192.1811,2.776371,646.8441,451.8866,194.9575,0.112,21.52,22,"NAN",21.03,"NAN",87.5,"NAN",2.178,"NAN",2.49,"NAN",0.312,"NAN","NAN",0,0,0,0,"NAN","NAN",20.05516,0.07,39.62,0.205,0.209,0.242,0
"2025-04-04 10:35:00",3166,175.8573,19.93672,427.7698,424.6031,155.9205,3.166738,603.6271,444.5398,159.0873,0.113,21.02,21.56,"NAN",20.77,"NAN",87.4,"NAN",2.144,"NAN",2.452,"NAN",0.308,"NAN","NAN",0,0,0,0,"NAN","NAN",20.10797,0.072,52.63,0.205,0.209,0.242,0
"2025-04-04 10:40:00",3167,271.5189,31.013,426.0549,425.6683,240.5059,0.3866025,697.5739,456.6813,240.8925,0.114,21.2,21.27,"NAN",20.67,"NAN",87.8,"NAN",2.138,"NAN",2.436,"NAN",0.298,"NAN","NAN",0,0,0,0,"NAN","NAN",20.16962,0.077,61.14,0.205,0.209,0.242,0
"2025-04-04 10:45:00",3168,319.1924,36.78667,427.2617,428.912,282.4058,-1.65019,746.4542,465.6986,280.7556,0.115,21.76,21.48,"NAN",20.85,"NAN",88,"NAN",2.166,"NAN",2.462,"NAN",0.297,"NAN","NAN",0,0,0,0,"NAN","NAN",20.18481,0.073,15.65,0.205,0.209,0.242,0
"2025-04-04 10:50:00",3169,363.0372,40.77619,424.477,429.4365,322.261,-4.959499,787.5142,470.2127,317.3015,0.112,21.85,20.99,"NAN",20.97,"NAN",87.5,"NAN",2.172,"NAN",2.481,"NAN",0.309,"NAN","NAN",0,0,0,0,"NAN","NAN",20.17567,0.073,-8.97,0.205,0.209,0.242,0
"2025-04-04 10:55:00",3170,228.9245,25.9159,424.9864,427.9785,203.0086,-2.992122,653.9109,453.8944,200.0165,0.113,21.6,21.08,"NAN",21.01,"NAN",88.1,"NAN",2.191,"NAN",2.487,"NAN",0.296,"NAN","NAN",0,0,0,0,"NAN","NAN",20.17254,0.073,-3.199,0.205,0.209,0.242,0
"2025-04-04 11:00:00",3171,365.293,41.76155,422.9854,428.7185,323.5315,-5.733062,788.2784,470.48,317.7984,0.114,21.73,20.74,"NAN",20.86,"NAN",87,"NAN",2.144,"NAN",2.464,"NAN",0.32,"NAN","NAN",0,0,0,0,"NAN","NAN",20.18752,0.073,14.92,0.205,0.209,0.242,0
"2025-04-04 11:05:00",3172,354.1899,40.9151,420.8385,429.9644,313.2748,-9.125868,775.0285,470.8795,304.149,0.116,21.94,20.36,"NAN",21.07,"NAN",85.8,"NAN",2.141,"NAN",2.496,"NAN",0.355,"NAN","NAN",0,0,0,0,"NAN","NAN",20.18323,0.075,-4.28,0.205,0.209,0.242,0
"2025-04-04 11:10:00",3173,310.9826,35.95733,420.1657,429.0588,275.0253,-8.893057,731.1483,465.0161,266.1322,0.116,21.78,20.24,"NAN",21.19,"NAN",84.7,"NAN",2.129,"NAN",2.514,"NAN",0.385,"NAN","NAN",0,0,0,0,"NAN","NAN",20.17645,0.075,-6.31,0.205,0.209,0.242,0
"2025-04-04 11:15:00",3174,257.8219,30.67639,418.6588,427.6377,227.1455,-8.978806,676.4807,458.3141,218.1667,0.119,21.54,19.98,"NAN",21.15,"NAN",85.7,"NAN",2.149,"NAN",2.509,"NAN",0.36,"NAN","NAN",0,0,0,0,"NAN","NAN",20.19788,0.076,20.99,0.205,0.209,0.242,0
"2025-04-04 11:20:00",3175,268.5236,31.92738,421.4815,428.6769,236.5962,-7.195449,690.0051,460.6043,229.4008,0.118,21.72,20.47,"NAN",21.14,"NAN",86.5,"NAN",2.168,"NAN",2.507,"NAN",0.339,"NAN","NAN",0,0,0,0,"NAN","NAN",20.21801,0.073,20.31,0.205,0.208,0.242,0
"2025-04-04 11:25:00",3176,210.4107,23.50235,419.4166,426.6981,186.9083,-7.281568,629.8272,450.2005,179.6268,0.112,21.38,20.11,"NAN",21.11,"NAN",86.2,"NAN",2.158,"NAN",2.503,"NAN",0.345,"NAN","NAN",0,0,0,0,"NAN","NAN",20.23035,0.076,12.12,0.205,0.208,0.242,0
"2025-04-04 11:30:00",3177,264.9073,30.24509,414.2763,428.7401,234.6622,-14.4639,679.1835,458.9853,220.1983,0.114,21.73,19.21,"NAN",21.02,"NAN",86.7,"NAN",2.159,"NAN",2.489,"NAN",0.33,"NAN","NAN",0,0,0,0,"NAN","NAN",20.26247,0.073,32.65,0.205,0.208,0.242,0
"2025-04-04 11:35:00",3178,267.3646,31.38708,409.4757,428.4087,235.9775,-18.93302,676.8403,459.7958,217.0445,0.117,21.67,18.36,"NAN",21,"NAN",86.6,"NAN",2.153,"NAN",2.486,"NAN",0.333,"NAN","NAN",0,0,0,0,"NAN","NAN",20.26876,0.072,5.729,0.205,0.208,0.242,0
"2025-04-04 11:40:00",3179,245.7339,29.98645,410.064,427.0138,215.7474,-16.94977,655.7979,457.0002,198.7977,0.122,21.43,18.46,"NAN",20.91,"NAN",87.2,"NAN",2.156,"NAN",2.473,"NAN",0.316,"NAN","NAN",0,0,0,0,"NAN","NAN",20.27252,0.072,3.984,0.205,0.208,0.242,0
"2025-04-04 11:45:00",3180,287.1464,34.2518,406.4816,428.1115,252.8946,-21.62991,693.628,462.3633,231.2647,0.119,21.62,17.83,"NAN",20.94,"NAN",86.8,"NAN",2.149,"NAN",2.476,"NAN",0.327,"NAN","NAN",0,0,0,0,"NAN","NAN",20.28133,0.07,9,0.205,0.208,0.242,0
"2025-04-04 11:50:00",3181,367.2131,44.16177,399.7087,430.3753,323.0513,-30.66653,766.9218,474.537,292.3848,0.12,22.01,16.6,"NAN",21.02,"NAN",86.6,"NAN",2.156,"NAN",2.489,"NAN",0.333,"NAN","NAN",0,0,0,0,"NAN","NAN",20.26904,0.069,-12.28,0.205,0.208,0.242,0
"2025-04-04 11:55:00",3182,273.7667,32.26264,405.9895,429.4008,241.5041,-23.41125,679.7562,461.6634,218.0928,0.118,21.84,17.74,"NAN",21.14,"NAN",87.4,"NAN",2.19,"NAN",2.507,"NAN",0.317,"NAN","NAN",0,0,0,0,"NAN","NAN",20.24692,0.064,-21.73,0.205,0.208,0.242,0
"2025-04-04 12:00:00",3183,262.2912,30.8091,405.6868,429.7535,231.4821,-24.0667,667.978,460.5626,207.4154,0.117,21.9,17.68,"NAN",21.16,"NAN",88,"NAN",2.209,"NAN",2.511,"NAN",0.302,"NAN","NAN",0,0,0,0,"NAN","NAN",20.25323,0.065,6.069,0.205,0.208,0.242,0
"2025-04-04 12:05:00",3184,248.6846,30.3663,407.7009,429.5468,218.3183,-21.84597,656.3855,459.9131,196.4723,0.122,21.87,18.04,"NAN",21.12,"NAN",87.6,"NAN",2.195,"NAN",2.505,"NAN",0.309,"NAN","NAN",0,0,0,0,"NAN","NAN",20.25736,0.058,4.42,0.205,0.207,0.242,0
"2025-04-04 12:10:00",3185,142.4621,17.15158,411.3869,426.8296,125.3105,-15.44274,553.849,443.9812,109.8678,0.12,21.4,18.7,"NAN",21.05,"NAN",87.7,"NAN",2.186,"NAN",2.494,"NAN",0.307,"NAN","NAN",0,0,0,0,"NAN","NAN",20.27675,0.051,19.04,0.205,0.207,0.242,0
"2025-04-04 12:15:00",3186,257.1185,31.42799,409.5981,427.2415,225.6905,-17.64341,666.7166,458.6694,208.0471,0.123,21.47,18.38,"NAN",20.96,"NAN",88.1,"NAN",2.185,"NAN",2.479,"NAN",0.294,"NAN","NAN",0,0,0,0,"NAN","NAN",20.32079,0.05,43.79,0.205,0.207,0.242,0
"2025-04-04 12:20:00",3187,471.8386,58.88445,408.1295,435.3973,412.9542,-27.26781,879.9681,494.2817,385.6863,0.123,22.86,18.12,"NAN",21.08,"NAN",89.1,"NAN",2.226,"NAN",2.498,"NAN",0.273,"NAN","NAN",0,0,0,0,"NAN","NAN",20.31351,0.046,-6.668,0.205,0.207,0.242,0
"2025-04-04 12:25:00",3188,509.3051,61.67254,402.6599,437.1432,447.6326,-34.48336,911.965,498.8157,413.1493,0.121,23.16,17.14,"NAN",21.3,"NAN",87.8,"NAN",2.224,"NAN",2.532,"NAN",0.308,"NAN","NAN",0,0,0,0,"NAN","NAN",20.23267,0.041,-80.7,0.206,0.208,0.242,0
